estrutura-linguagem tempo tamanho_da_entrada
linkedlist-cpp 600 908
linkedlist-cpp 300 458
linkedlist-cpp 400 389
linkedlist-cpp 900 762
linkedlist-cpp 700 629
linkedlist-cpp 500 470
linkedlist-cpp 200 156
linkedlist-cpp 700 867
linkedlist-cpp 100 126
linkedlist-cpp 100 38
linkedlist-cpp 900 831
linkedlist-cpp 300 265
linkedlist-cpp 400 631
linkedlist-cpp 500 631
linkedlist-cpp 200 172
linkedlist-cpp 100 41
linkedlist-cpp 500 482
linkedlist-cpp 400 327
linkedlist-cpp 600 581
linkedlist-cpp 200 158
linkedlist-cpp 300 282
linkedlist-cpp 300 399
linkedlist-cpp 200 232
linkedlist-cpp 100 84
linkedlist-cpp 700 630
linkedlist-cpp 700 927
linkedlist-cpp 600 835
linkedlist-cpp 200 239
linkedlist-cpp 900 839
linkedlist-cpp 200 200
linkedlist-cpp 600 547
linkedlist-cpp 500 574
linkedlist-cpp 200 208
linkedlist-cpp 400 315
linkedlist-cpp 900 867
linkedlist-cpp 600 823
linkedlist-cpp 800 857
linkedlist-cpp 100 14
linkedlist-cpp 500 716
linkedlist-cpp 100 95
linkedlist-cpp 700 797
linkedlist-cpp 100 121
linkedlist-cpp 800 912
linkedlist-cpp 300 390
linkedlist-cpp 300 309
linkedlist-cpp 100 84
linkedlist-cpp 500 493
linkedlist-cpp 300 247
linkedlist-cpp 100 143
linkedlist-cpp 200 139
linkedlist-cpp 1000 871
linkedlist-cpp 200 349
linkedlist-cpp 300 307
linkedlist-cpp 900 811
linkedlist-cpp 600 782
linkedlist-cpp 1000 862
linkedlist-cpp 400 380
linkedlist-cpp 100 118
linkedlist-cpp 100 53
linkedlist-cpp 800 752
linkedlist-cpp 300 506
linkedlist-cpp 600 844
linkedlist-cpp 600 874
linkedlist-cpp 200 344
linkedlist-cpp 500 546
linkedlist-cpp 600 571
linkedlist-cpp 600 824
linkedlist-cpp 200 140
linkedlist-cpp 1100 860
linkedlist-cpp 200 202
linkedlist-cpp 500 544
linkedlist-cpp 200 181
linkedlist-cpp 500 489
linkedlist-cpp 2000 2640
linkedlist-cpp 4800 6202
linkedlist-cpp 8100 9462
linkedlist-cpp 6300 7879
linkedlist-cpp 1600 1997
linkedlist-cpp 6000 6109
linkedlist-cpp 6400 6797
linkedlist-cpp 3400 4219
linkedlist-cpp 4200 5250
linkedlist-cpp 6600 8474
linkedlist-cpp 2300 3053
linkedlist-cpp 2800 3437
linkedlist-cpp 9300 9299
linkedlist-cpp 4700 5647
linkedlist-cpp 10700 9402
linkedlist-cpp 7400 7061
linkedlist-cpp 6600 5860
linkedlist-cpp 2700 3618
linkedlist-cpp 2600 3607
linkedlist-cpp 2700 3431
linkedlist-cpp 5400 6377
linkedlist-cpp 4400 4910
linkedlist-cpp 7900 8432
linkedlist-cpp 3300 4341
linkedlist-cpp 1200 1694
linkedlist-cpp 9800 9256
linkedlist-cpp 4900 5005
linkedlist-cpp 1600 2212
linkedlist-cpp 2600 3416
linkedlist-cpp 2000 2459
linkedlist-cpp 2300 2991
