estrutura-linguagem tempo tamanho_da_entrada
queue-python 0 3470
queue-python 0 8244
queue-python 0 5962
queue-python 0 9719
queue-python 0 3562
queue-python 0 1524
queue-python 0 9417
queue-python 0 5286
queue-python 0 2343
queue-python 0 4679
queue-python 0 9728
queue-python 0 8943
queue-python 0 7886
queue-python 0 5508
queue-python 0 7918
queue-python 0 1217
queue-python 0 5333
queue-python 0 1634
queue-python 0 3488
queue-python 0 7103
queue-python 0 7069
queue-python 0 8910
queue-python 0 6327
queue-python 0 93163
queue-python 0 36637
queue-python 0 39277
queue-python 0 93595
queue-python 0 83339
queue-python 0 39688
queue-python 0 14681
queue-python 0 56776
queue-python 0 25195
queue-python 0 17790
queue-python 0 29362
queue-python 0 12592
queue-python 0 98949
queue-python 0 68537
queue-python 0 59371
queue-python 0 31647
queue-cpp 0 370
queue-cpp 0 562
queue-cpp 0 919
queue-cpp 0 898
queue-cpp 0 285
queue-cpp 0 530
queue-cpp 0 708
queue-cpp 0 848
queue-cpp 0 801
queue-cpp 0 565
queue-cpp 0 683
queue-cpp 0 648
queue-cpp 0 116
queue-cpp 0 848
queue-cpp 0 52
queue-cpp 0 359
queue-cpp 0 730
queue-cpp 0 867
queue-cpp 0 333
queue-cpp 0 14
queue-cpp 0 65
queue-cpp 0 975
queue-cpp 0 421
queue-cpp 0 525
queue-cpp 0 573
queue-cpp 0 767
queue-cpp 0 551
queue-cpp 0 968
queue-cpp 0 523
queue-cpp 0 268
queue-cpp 0 509
queue-cpp 0 524
queue-cpp 0 697
queue-cpp 0 181
queue-cpp 0 933
queue-cpp 0 545
queue-cpp 0 991
queue-cpp 0 127
queue-cpp 0 305
queue-cpp 0 610
queue-cpp 0 106
queue-cpp 0 394
queue-cpp 0 711
queue-cpp 0 72
queue-cpp 0 44
queue-cpp 0 672
queue-cpp 0 874
queue-cpp 0 395
queue-cpp 0 964
queue-cpp 0 279
queue-cpp 0 640
queue-cpp 0 775
queue-cpp 0 558
queue-cpp 0 108
queue-cpp 0 31
queue-cpp 0 75
queue-cpp 0 149
queue-cpp 0 324
